PRODUCT_ID,Vendor,,,,,
33195,D,,,,,
33196,D,,,,,
33197,D,,,,,
33198,D,,,,,
33199,D,,,,,
33200,D,,,,,
33201,D,,,,,
33202,D,,,,,
33203,D,,,,,
33204,D,,,,,
33205,D,,,,,
33206,D,,,,,
33207,D,,,,,
33208,D,,,,,
33209,D,,,,,
33210,D,,,,,
33211,D,,,,,
33212,D,,,,,
33213,D,,,,,
33214,D,,,,,
33215,D,,,,,
33216,D,,,,,
33217,D,,,,,
33218,D,,,,,
33219,D,,,,,
33220,D,,,,,
33221,D,,,,,
33222,D,,,,,
33223,D,,,,,
33224,D,,,,,
33225,D,,,,,
33226,D,,,,,
33227,D,,,,,
33228,D,,,,,
33229,D,,,,,
33230,D,,,,,
33231,D,,,,,
33232,D,,,,,
33233,D,,,,,
33234,D,,,,,
33235,D,,,,,
33236,D,,,,,
33237,D,,,,,
33238,D,,,,,
33239,D,,,,,
33240,D,,,,,
33241,D,,,,,
33242,D,,,,,
33243,D,,,,,
33244,D,,,,,
33245,D,,,,,
33246,D,,,,,
33247,D,,,,,
33248,D,,,,,
33249,D,,,,,
33250,D,,,,,
33251,D,,,,,
33252,Others,,,,,
33253,Others,,,,,
33254,Others,,,,,
33255,Others,,,,,
33256,Others,,,,,
33257,Others,,,,,
33258,Others,,,,,
33259,Others,,,,,
33260,Others,,,,,
33261,Others,,,,,
33262,Others,,,,,
33263,Others,,,,,
33264,Others,,,,,
33265,Others,,,,,
33266,Others,,,,,
33267,Others,,,,,
33268,Others,,,,,
33269,Others,,,,,
33270,Others,,,,,
33271,Others,,,,,
33272,Others,,,,,
33273,Others,,,,,
33274,Others,,,,,
33275,Others,,,,,
33276,Others,,,,,
33277,Others,,,,,
33278,Others,,,,,
33279,Others,,,,,
33280,Others,,,,,
33281,Others,,,,,
33282,Others,,,,,
33283,Others,,,,,
33284,Others,,,,,
33285,Others,,,,,
33286,Others,,,,,
33287,Others,,,,,
33288,Others,,,,,
33289,Others,,,,,
33290,Others,,,,,
33291,Others,,,,,
33292,Others,,,,,
33293,Others,,,,,
33294,Others,,,,,
33295,Others,,,,,
33296,Others,,,,,
33297,Others,,,,,
33298,Others,,,,,
33299,Others,,,,,
33300,Others,,,,,
33301,Others,,,,,
33302,Others,,,,,
33303,Others,,,,,
33304,Others,,,,,
33305,Others,,,,,
33306,Others,,,,,
33307,Others,,,,,
33308,Others,,,,,
33309,Others,,,,,
33310,Others,,,,,
33311,Others,,,,,
33312,Others,,,,,
33313,Others,,,,,
33314,Others,,,,,
33315,Others,,,,,
33316,Others,,,,,
33317,Others,,,,,
33318,Others,,,,,
33319,Others,,,,,
33320,Others,,,,,
33321,Others,,,,,
33322,Others,,,,,
33323,Others,,,,,
33324,Others,,,,,
33325,Others,,,,,
33326,Others,,,,,
33327,Others,,,,,
33328,Others,,,,,
33329,Others,,,,,
33330,Others,,,,,
33331,Others,,,,,
33332,Others,,,,,
33333,Others,,,,,
33334,Others,,,,,
33335,Others,,,,,
33336,Others,,,,,
33337,Others,,,,,
33338,Others,,,,,
33339,Others,,,,,
33340,Others,,,,,
33341,Others,,,,,
33342,Others,,,,,
33343,Others,,,,,
33344,Others,,,,,
33345,Others,,,,,
33346,Others,,,,,
33347,Others,,,,,
33348,Others,,,,,
33349,Others,,,,,
33350,D,,,,,
33351,D,,,,,
33352,D,,,,,
33353,D,,,,,
33354,D,,,,,
33355,D,,,,,
33356,B,,,,,
33357,B,,,,,
33358,D,,,,,
33359,D,,,,,
33360,D,,,,,
33361,D,,,,,
33362,D,,,,,
33363,D,,,,,
33364,D,,,,,
33365,D,,,,,
33366,D,,,,,
33367,D,,,,,
33368,D,,,,,
33369,D,,,,,
33370,D,,,,,
33371,D,,,,,
33372,D,,,,,
33373,D,,,,,
33374,D,,,,,
33375,D,,,,,
33376,D,,,,,
33377,D,,,,,
33378,D,,,,,
33379,D,,,,,
33380,D,,,,,
33381,D,,,,,
33382,D,,,,,
33383,D,,,,,
33384,D,,,,,
33385,D,,,,,
33386,D,,,,,
33387,D,,,,,
33388,D,,,,,
33389,D,,,,,
33390,D,,,,,
33391,D,,,,,
33392,D,,,,,
33393,D,,,,,
33394,D,,,,,
33395,D,,,,,
33396,D,,,,,
33397,D,,,,,
33398,D,,,,,
33399,D,,,,,
33400,D,,,,,
33401,D,,,,,
33402,D,,,,,
33403,D,,,,,
33404,D,,,,,
33405,D,,,,,
33406,D,,,,,
33407,D,,,,,
33408,D,,,,,
33409,D,,,,,
33410,D,,,,,
33411,D,,,,,
33412,D,,,,,
33413,D,,,,,
33414,D,,,,,
33415,D,,,,,
33416,D,,,,,
33417,D,,,,,
33418,D,,,,,
33419,D,,,,,
33420,D,,,,,
33421,D,,,,,
33422,D,,,,,
33423,D,,,,,
33424,D,,,,,
33425,D,,,,,
33426,D,,,,,
33427,D,,,,,
33428,D,,,,,
33429,D,,,,,
33430,D,,,,,
33431,D,,,,,
33432,D,,,,,
33433,D,,,,,
33434,D,,,,,
33435,D,,,,,
33436,D,,,,,
33437,D,,,,,
33438,D,,,,,
33439,D,,,,,
33440,D,,,,,
33441,D,,,,,
33442,D,,,,,
33443,D,,,,,
33444,D,,,,,
33445,D,,,,,
33446,D,,,,,
33447,D,,,,,
33448,D,,,,,
33449,D,,,,,
33450,D,,,,,
33451,D,,,,,
33452,D,,,,,
33453,D,,,,,
33454,D,,,,,
33455,D,,,,,
33456,D,,,,,
33457,D,,,,,
33458,D,,,,,
33459,D,,,,,
33460,D,,,,,
33461,D,,,,,
33462,D,,,,,
33463,D,,,,,
33464,D,,,,,
33465,D,,,,,
33466,D,,,,,
33467,D,,,,,
33468,D,,,,,
33469,D,,,,,
33470,D,,,,,
33471,D,,,,,
33472,D,,,,,
33473,D,,,,,
33474,D,,,,,
33475,D,,,,,
33476,D,,,,,
33477,D,,,,,
33478,D,,,,,
33479,D,,,,,
33480,D,,,,,
33481,D,,,,,
33482,D,,,,,
33483,D,,,,,
33484,D,,,,,
33485,D,,,,,
33486,D,,,,,
33487,D,,,,,
33488,D,,,,,
33489,D,,,,,
33490,D,,,,,
33491,D,,,,,
33492,D,,,,,
33493,D,,,,,
33494,D,,,,,
33495,D,,,,,
33496,D,,,,,
33497,D,,,,,
33498,D,,,,,
33499,D,,,,,
33500,D,,,,,
33501,D,,,,,
33502,D,,,,,
33503,D,,,,,
33504,D,,,,,
33505,D,,,,,
33506,D,,,,,
33507,D,,,,,
33508,D,,,,,
33509,D,,,,,
33510,D,,,,,
33511,D,,,,,
33512,D,,,,,
33513,D,,,,,
33514,D,,,,,
33515,D,,,,,
33516,D,,,,,
33517,D,,,,,
33518,D,,,,,
33519,D,,,,,
33520,D,,,,,
33521,D,,,,,
33522,D,,,,,
33523,D,,,,,
33524,D,,,,,
33525,D,,,,,
33526,D,,,,,
33527,D,,,,,
33528,D,,,,,
33529,D,,,,,
33530,D,,,,,
33531,D,,,,,
33532,D,,,,,
33533,D,,,,,
33534,D,,,,,
33535,D,,,,,
33536,D,,,,,
33537,D,,,,,
33538,D,,,,,
33539,D,,,,,
33540,D,,,,,
33541,D,,,,,
33542,D,,,,,
33543,D,,,,,
33544,D,,,,,
33545,D,,,,,
33546,D,,,,,
33547,D,,,,,
33548,D,,,,,
33549,D,,,,,
33550,D,,,,,
33551,D,,,,,
33552,D,,,,,
33553,D,,,,,
33554,D,,,,,
33555,D,,,,,
33556,D,,,,,
33557,D,,,,,
33558,D,,,,,
33559,D,,,,,
33560,D,,,,,
33561,D,,,,,
33562,D,,,,,
33563,D,,,,,
33564,D,,,,,
33565,D,,,,,
33566,D,,,,,
33567,D,,,,,
33568,D,,,,,
33569,D,,,,,
33570,D,,,,,
33571,D,,,,,
33572,D,,,,,
33573,D,,,,,
33574,D,,,,,
33575,D,,,,,
33576,D,,,,,
33577,D,,,,,
33578,D,,,,,
33579,D,,,,,
33580,D,,,,,
33581,D,,,,,
33582,D,,,,,
33583,D,,,,,
33584,D,,,,,
33585,D,,,,,
33586,D,,,,,
33587,D,,,,,
33588,D,,,,,
33589,D,,,,,
33590,D,,,,,
33591,D,,,,,
33592,D,,,,,
33593,D,,,,,
33594,D,,,,,
33595,D,,,,,
33596,D,,,,,
33597,D,,,,,
33598,D,,,,,
33599,D,,,,,
33600,D,,,,,
33601,D,,,,,
33602,D,,,,,
33603,D,,,,,
33604,D,,,,,
33605,D,,,,,
33606,D,,,,,
33607,D,,,,,
33608,D,,,,,
33609,D,,,,,
33610,D,,,,,
33611,D,,,,,
33612,D,,,,,
33613,D,,,,,
33614,D,,,,,
33615,D,,,,,
33616,D,,,,,
33617,D,,,,,
33618,D,,,,,
33619,D,,,,,
33620,D,,,,,
33621,D,,,,,
33622,D,,,,,
33623,D,,,,,
33624,D,,,,,
33625,D,,,,,
33626,D,,,,,
33627,D,,,,,
33628,D,,,,,
33629,D,,,,,
33630,D,,,,,
33631,Others,,,,,
33632,Others,,,,,
33633,Others,,,,,
33634,Others,,,,,
33635,Others,,,,,
33636,Others,,,,,
33637,Others,,,,,
33638,Others,,,,,
33639,Others,,,,,
33640,Others,,,,,
33641,Others,,,,,
33642,Others,,,,,
33643,Others,,,,,
33644,Others,,,,,
33645,Others,,,,,
33646,Others,,,,,
33647,Others,,,,,
33648,Others,,,,,
33649,Others,,,,,
33650,Others,,,,,
33651,Others,,,,,
33652,Others,,,,,
33653,Others,,,,,
33654,Others,,,,,
33655,Others,,,,,
33656,Others,,,,,
33657,Others,,,,,
33658,Others,,,,,
33659,Others,,,,,
33660,Others,,,,,
33661,Others,,,,,
33662,Others,,,,,
33663,Others,,,,,
33664,Others,,,,,
33665,Others,,,,,
33666,Others,,,,,
33667,Others,,,,,
33668,Others,,,,,
33669,Others,,,,,
33670,Others,,,,,
33671,Others,,,,,
33672,Others,,,,,
33673,Others,,,,,
33674,Others,,,,,
33675,Others,,,,,
33676,Others,,,,,
33677,Others,,,,,
33678,Others,,,,,
33679,Others,,,,,
33680,Others,,,,,
33681,Others,,,,,
33682,Others,,,,,
33683,Others,,,,,
33684,Others,,,,,
33685,Others,,,,,
33686,Others,,,,,
33687,Others,,,,,
33688,Others,,,,,
33689,Others,,,,,
33690,Others,,,,,
33691,Others,,,,,
33692,Others,,,,,
33693,Others,,,,,
33694,Others,,,,,
33695,Others,,,,,
33696,Others,,,,,
33697,Others,,,,,
33698,Others,,,,,
33699,Others,,,,,
33700,Others,,,,,
33701,Others,,,,,
33702,Others,,,,,
33703,Others,,,,,
33704,Others,,,,,
33705,Others,,,,,
33706,Others,,,,,
33707,Others,,,,,
33708,Others,,,,,
33709,Others,,,,,
33710,Others,,,,,
33711,Others,,,,,
33712,Others,,,,,
33713,Others,,,,,
33714,Others,,,,,
33715,Others,,,,,
33716,Others,,,,,
33717,Others,,,,,
33718,Others,,,,,
33719,Others,,,,,
33720,Others,,,,,
33721,Others,,,,,
33722,Others,,,,,
33723,Others,,,,,
33724,Others,,,,,
33725,Others,,,,,
33726,Others,,,,,
33727,Others,,,,,
33728,Others,,,,,
33729,Others,,,,,
33730,Others,,,,,
33731,Others,,,,,
33732,Others,,,,,
33733,Others,,,,,
33734,Others,,,,,
33735,Others,,,,,
33736,Others,,,,,
33737,Others,,,,,
33738,Others,,,,,
33739,Others,,,,,
33740,Others,,,,,
33741,Others,,,,,
33742,Others,,,,,
33743,Others,,,,,
33744,Others,,,,,
33745,Others,,,,,
33746,Others,,,,,
33747,Others,,,,,
33748,Others,,,,,
33749,Others,,,,,
33750,Others,,,,,
33751,Others,,,,,
33752,Others,,,,,
33753,Others,,,,,
33754,Others,,,,,
33755,Others,,,,,
33756,Others,,,,,
33757,Others,,,,,
33758,Others,,,,,
33759,Others,,,,,
33760,Others,,,,,
33761,Others,,,,,
33762,Others,,,,,
33763,Others,,,,,
33764,Others,,,,,
33765,Others,,,,,
33766,Others,,,,,
33767,Others,,,,,
33768,Others,,,,,
33769,Others,,,,,
33770,Others,,,,,
33771,Others,,,,,
33772,Others,,,,,
33773,Private Label,,,,,
33774,Others,,,,,
33775,Others,,,,,
33776,Others,,,,,
33777,Others,,,,,
33778,Others,,,,,
33779,Others,,,,,
33780,Others,,,,,
33781,Others,,,,,
33782,Private Label,,,,,
33783,Others,,,,,
33784,Others,,,,,
33785,Others,,,,,
33786,Others,,,,,
33787,Others,,,,,
33788,Others,,,,,
33789,Others,,,,,
33790,Others,,,,,
33791,Others,,,,,
33792,Others,,,,,
33793,Others,,,,,
33794,Others,,,,,
33795,Others,,,,,
33796,Others,,,,,
33797,Others,,,,,
33798,Others,,,,,
33799,Others,,,,,
33800,Others,,,,,
33801,Others,,,,,
33802,Others,,,,,
33803,Others,,,,,
33804,Others,,,,,
33805,Others,,,,,
33806,Others,,,,,
33807,Others,,,,,
33808,Others,,,,,
33809,Others,,,,,
33810,Others,,,,,
33811,Others,,,,,
33812,Others,,,,,
33813,Others,,,,,
33814,Others,,,,,
33815,Others,,,,,
33816,Others,,,,,
33817,Others,,,,,
33818,Others,,,,,
33819,Others,,,,,
33820,Others,,,,,
33821,Others,,,,,
33822,Others,,,,,
33823,Others,,,,,
33824,Others,,,,,
33825,Others,,,,,
33826,Others,,,,,
33827,Others,,,,,
33828,Others,,,,,
33829,Others,,,,,
33830,Others,,,,,
33831,Others,,,,,
33832,Others,,,,,
33833,Others,,,,,
33834,Others,,,,,
33835,Others,,,,,
33836,Others,,,,,
33837,Others,,,,,
33838,Others,,,,,
33839,Others,,,,,
33840,Others,,,,,
33841,Others,,,,,
33842,Others,,,,,
33843,Others,,,,,
33844,Others,,,,,
33845,Others,,,,,
33846,Others,,,,,
33847,Others,,,,,
33848,Others,,,,,
33849,Others,,,,,
33850,Others,,,,,
33851,Others,,,,,
33852,Others,,,,,
33853,Others,,,,,
33854,Others,,,,,
33855,Others,,,,,
33856,Others,,,,,
33857,Others,,,,,
33858,Others,,,,,
33859,Others,,,,,
33860,Others,,,,,
33861,Others,,,,,
33862,Others,,,,,
33863,Others,,,,,
33864,Others,,,,,
33865,Others,,,,,
33866,Others,,,,,
33867,Others,,,,,
33868,Others,,,,,
33869,Others,,,,,
33870,Others,,,,,
33871,Others,,,,,
33872,Others,,,,,
33873,Others,,,,,
33874,Others,,,,,
33875,Others,,,,,
33876,Others,,,,,
33877,Others,,,,,
33878,Others,,,,,
33879,Others,,,,,
33880,Others,,,,,
33881,Others,,,,,
33882,Others,,,,,
33883,Others,,,,,
33884,Others,,,,,
33885,Others,,,,,
33886,Others,,,,,
33887,Others,,,,,
33888,Others,,,,,
33889,Others,,,,,
33890,Others,,,,,
33891,Others,,,,,
33892,Others,,,,,
33893,Others,,,,,
33894,Others,,,,,
33895,Others,,,,,
33896,Others,,,,,
33897,G,,,,,
33898,E,,,,,
33899,G,,,,,
33900,G,,,,,
33901,G,,,,,
33902,G,,,,,
33903,Others,,,,,
33904,G,,,,,
33905,G,,,,,
33906,G,,,,,
33907,G,,,,,
33908,G,,,,,
33909,Others,,,,,
33910,Others,,,,,
33911,G,,,,,
33912,G,,,,,
33913,G,,,,,
33914,G,,,,,
33915,Others,,,,,
33916,Others,,,,,
33917,Others,,,,,
33918,Others,,,,,
33919,Others,,,,,
33920,Others,,,,,
33921,Others,,,,,
33922,Others,,,,,
33923,Others,,,,,
33924,Others,,,,,
33925,Others,,,,,
33926,Others,,,,,
33927,Others,,,,,
33928,Others,,,,,
33929,Others,,,,,
33930,Others,,,,,
33931,Others,,,,,
33932,Others,,,,,
33933,Others,,,,,
33934,Others,,,,,
33935,Others,,,,,
33936,Others,,,,,
33937,Others,,,,,
33938,Others,,,,,
33939,Others,,,,,
33940,Others,,,,,
33941,Others,,,,,
33942,Others,,,,,
33943,Others,,,,,
33944,Others,,,,,
33945,Others,,,,,
33946,Others,,,,,
33947,Others,,,,,
33948,Others,,,,,
33949,Others,,,,,
33950,Others,,,,,
33951,Others,,,,,
33952,Others,,,,,
33953,Others,,,,,
33954,Others,,,,,
33955,Others,,,,,
33956,Others,,,,,
33957,Others,,,,,
33958,Others,,,,,
33959,Others,,,,,
33960,Others,,,,,
33961,Others,,,,,
33962,Others,,,,,
33963,Others,,,,,
33964,Others,,,,,
33965,Others,,,,,
33966,Others,,,,,
33967,Others,,,,,
33968,Others,,,,,
33969,Others,,,,,
33970,Others,,,,,
33971,Others,,,,,
33972,Others,,,,,
33973,Others,,,,,
33974,Others,,,,,
33975,Others,,,,,
33976,Others,,,,,
33977,Others,,,,,
33978,Others,,,,,
33979,Others,,,,,
33980,Others,,,,,
33981,Others,,,,,
33982,Others,,,,,
33983,Others,,,,,
33984,Others,,,,,
33985,Others,,,,,
33986,Others,,,,,
33987,Others,,,,,
33988,Others,,,,,
33989,Others,,,,,
33990,Others,,,,,
33991,Others,,,,,
33992,Others,,,,,
33993,Others,,,,,
33994,Others,,,,,
33995,Others,,,,,
33996,Others,,,,,
33997,Others,,,,,
33998,Others,,,,,
33999,Others,,,,,
34000,Others,,,,,
34001,Others,,,,,
34002,Others,,,,,
34003,Others,,,,,
34004,Others,,,,,
34005,Others,,,,,
34006,Others,,,,,
34007,Others,,,,,
34008,Others,,,,,
34009,Others,,,,,
34010,Others,,,,,
34011,Others,,,,,
34012,Others,,,,,
34013,Others,,,,,
34014,Others,,,,,
34015,Others,,,,,
34016,Others,,,,,
34017,Others,,,,,
34018,Others,,,,,
34019,Others,,,,,
34020,Others,,,,,
34021,Others,,,,,
34022,Others,,,,,
34023,Others,,,,,
34024,Others,,,,,
34025,Others,,,,,
34026,Others,,,,,
34027,Others,,,,,
34028,Others,,,,,
34029,Others,,,,,
34030,Others,,,,,
34031,Others,,,,,
34032,Others,,,,,
34033,Others,,,,,
34034,Others,,,,,
34035,Others,,,,,
34036,Others,,,,,
34037,Others,,,,,
34038,Others,,,,,
34039,Others,,,,,
34040,Others,,,,,
34041,Others,,,,,
34042,Others,,,,,
34043,Others,,,,,
34044,Others,,,,,
34045,Others,,,,,
34046,Others,,,,,
34047,Others,,,,,
34048,Others,,,,,
34049,Others,,,,,
34050,Others,,,,,
34051,Others,,,,,
34052,Others,,,,,
34053,Others,,,,,
34054,Others,,,,,
34055,Others,,,,,
34056,Others,,,,,
34057,Others,,,,,
34058,Others,,,,,
34059,Others,,,,,
34060,Others,,,,,
34061,Others,,,,,
34062,Others,,,,,
34063,Others,,,,,
34064,Others,,,,,
34065,Others,,,,,
34066,Others,,,,,
34067,Others,,,,,
34068,Others,,,,,
34069,Others,,,,,
34070,Others,,,,,
34071,Others,,,,,
34072,Others,,,,,
34073,Others,,,,,
34074,Others,,,,,
34075,Others,,,,,
34076,Others,,,,,
34077,Others,,,,,
34078,Others,,,,,
34079,Others,,,,,
34080,Others,,,,,
34081,Others,,,,,
34082,Others,,,,,
34083,Others,,,,,
34084,Others,,,,,
34085,Others,,,,,
34086,Others,,,,,
34087,Others,,,,,
34088,Others,,,,,
34089,Others,,,,,
34090,Others,,,,,
34091,Others,,,,,
34092,Others,,,,,
34093,Others,,,,,
34094,Others,,,,,
34095,Others,,,,,
34096,Others,,,,,
34097,Others,,,,,
34098,Others,,,,,
34099,Others,,,,,
34100,Others,,,,,
34101,Others,,,,,
34102,Others,,,,,
34103,Others,,,,,
34104,Others,,,,,
34105,Others,,,,,
34106,Others,,,,,
34107,Others,,,,,
34108,Others,,,,,
34109,Others,,,,,
34110,Others,,,,,
34111,Others,,,,,
34112,Others,,,,,
34113,Others,,,,,
34114,Others,,,,,
34115,Others,,,,,
34116,Others,,,,,
34117,Others,,,,,
34118,Others,,,,,
34119,Others,,,,,
34120,Others,,,,,
34121,Others,,,,,
34122,Others,,,,,
34123,Others,,,,,
34124,Others,,,,,
34125,Others,,,,,
34126,Others,,,,,
34127,Others,,,,,
34128,Others,,,,,
34129,Others,,,,,
34130,Others,,,,,
34131,Others,,,,,
34132,Others,,,,,
34133,Others,,,,,
34134,Others,,,,,
34135,Others,,,,,
34136,Others,,,,,
34137,Others,,,,,
34138,Others,,,,,
34139,Others,,,,,
34140,Others,,,,,
34141,Others,,,,,
34142,Others,,,,,
34143,Others,,,,,
34144,Others,,,,,
34145,Others,,,,,
34146,Others,,,,,
34147,Others,,,,,
34148,Others,,,,,
34149,Others,,,,,
34150,Others,,,,,
34151,Others,,,,,
34152,Others,,,,,
34153,Others,,,,,
34154,Others,,,,,
34155,Others,,,,,
34156,Others,,,,,
34157,Others,,,,,
34158,Others,,,,,
34159,Others,,,,,
34160,Others,,,,,
34161,Others,,,,,
34162,Others,,,,,
34163,Private Label,,,,,
34164,Private Label,,,,,
34165,Private Label,,,,,
34166,Private Label,,,,,
34167,Private Label,,,,,
34168,Private Label,,,,,
34169,Private Label,,,,,
34170,Others,,,,,
34171,Others,,,,,
34172,Others,,,,,
34173,Others,,,,,
34174,Others,,,,,
34175,Others,,,,,
34176,Others,,,,,
34177,Others,,,,,
34178,Others,,,,,
34179,Others,,,,,
34180,Others,,,,,
34181,Others,,,,,
34182,Others,,,,,
34183,Others,,,,,
34184,F,,,,,
34185,F,,,,,
34186,F,,,,,
34187,F,,,,,
34188,F,,,,,
34189,F,,,,,
34190,F,,,,,
34191,F,,,,,
34192,F,,,,,
34193,F,,,,,
34194,F,,,,,
34195,Others,,,,,
34196,Others,,,,,
34197,Others,,,,,
34198,Others,,,,,
34199,Others,,,,,
34200,Others,,,,,
34201,Others,,,,,
34202,Others,,,,,
34203,Others,,,,,
34204,Others,,,,,
34205,Others,,,,,
34206,Others,,,,,
34207,Others,,,,,
34208,Others,,,,,
34209,Others,,,,,
34210,Others,,,,,
34211,Others,,,,,
34212,Others,,,,,
34213,Others,,,,,
34214,Others,,,,,
34215,Others,,,,,
34216,B,,,,,
34217,B,,,,,
34218,B,,,,,
34219,B,,,,,
34220,B,,,,,
34221,B,,,,,
34222,B,,,,,
34223,B,,,,,
34224,B,,,,,
34225,B,,,,,
34226,B,,,,,
34227,B,,,,,
34228,B,,,,,
34229,B,,,,,
34230,B,,,,,
34231,B,,,,,
34232,B,,,,,
34233,B,,,,,
34234,B,,,,,
34235,B,,,,,
34236,B,,,,,
34237,B,,,,,
34238,B,,,,,
34239,B,,,,,
34240,B,,,,,
34241,B,,,,,
34242,B,,,,,
34243,B,,,,,
34244,B,,,,,
34245,B,,,,,
34246,B,,,,,
34247,B,,,,,
34248,B,,,,,
34249,B,,,,,
34250,B,,,,,
34251,B,,,,,
34252,B,,,,,
34253,B,,,,,
34254,B,,,,,
34255,B,,,,,
34256,B,,,,,
34257,B,,,,,
34258,B,,,,,
34259,B,,,,,
34260,B,,,,,
34261,B,,,,,
34262,B,,,,,
34263,B,,,,,
34264,B,,,,,
34265,B,,,,,
34266,B,,,,,
34267,B,,,,,
34268,B,,,,,
34269,B,,,,,
34270,B,,,,,
34271,B,,,,,
34272,B,,,,,
34273,B,,,,,
34274,B,,,,,
34275,B,,,,,
34276,B,,,,,
34277,B,,,,,
34278,B,,,,,
34279,B,,,,,
34280,B,,,,,
34281,B,,,,,
34282,B,,,,,
34283,B,,,,,
34284,B,,,,,
34285,B,,,,,
34286,B,,,,,
34287,B,,,,,
34288,B,,,,,
34289,B,,,,,
34290,B,,,,,
34291,B,,,,,
34292,B,,,,,
34293,B,,,,,
34294,B,,,,,
34295,B,,,,,
34296,B,,,,,
34297,B,,,,,
34298,B,,,,,
34299,B,,,,,
34300,B,,,,,
34301,B,,,,,
34302,B,,,,,
34303,B,,,,,
34304,B,,,,,
34305,B,,,,,
34306,B,,,,,
34307,B,,,,,
34308,B,,,,,
34309,B,,,,,
34310,B,,,,,
34311,B,,,,,
34312,B,,,,,
34313,B,,,,,
34314,B,,,,,
34315,B,,,,,
34316,B,,,,,
34317,B,,,,,
34318,B,,,,,
34319,B,,,,,
34320,B,,,,,
34321,B,,,,,
34322,B,,,,,
34323,B,,,,,
34324,B,,,,,
34325,B,,,,,
34326,B,,,,,
34327,B,,,,,
34328,B,,,,,
34329,B,,,,,
34330,B,,,,,
34331,B,,,,,
34332,B,,,,,
34333,B,,,,,
34334,B,,,,,
34335,B,,,,,
34336,B,,,,,
34337,B,,,,,
34338,B,,,,,
34339,B,,,,,
34340,B,,,,,
34341,B,,,,,
34342,B,,,,,
34343,B,,,,,
34344,B,,,,,
34345,B,,,,,
34346,B,,,,,
34347,B,,,,,
34348,B,,,,,
34349,B,,,,,
34350,B,,,,,
34351,B,,,,,
34352,B,,,,,
34353,B,,,,,
34354,B,,,,,
34355,B,,,,,
34356,B,,,,,
34357,B,,,,,
34358,B,,,,,
34359,B,,,,,
34360,B,,,,,
34361,B,,,,,
34362,B,,,,,
34363,B,,,,,
34364,B,,,,,
34365,B,,,,,
34366,B,,,,,
34367,B,,,,,
34368,B,,,,,
34369,B,,,,,
34370,B,,,,,
34371,B,,,,,
34372,B,,,,,
34373,B,,,,,
34374,B,,,,,
34375,B,,,,,
34376,B,,,,,
34377,B,,,,,
34378,B,,,,,
34379,B,,,,,
34380,B,,,,,
34381,B,,,,,
34382,B,,,,,
34383,B,,,,,
34384,B,,,,,
34385,B,,,,,
34386,B,,,,,
34387,B,,,,,
34388,B,,,,,
34389,B,,,,,
34390,B,,,,,
34391,B,,,,,
34392,B,,,,,
34393,B,,,,,
34394,B,,,,,
34395,B,,,,,
34396,B,,,,,
34397,B,,,,,
34398,B,,,,,
34399,B,,,,,
34400,B,,,,,
34401,B,,,,,
34402,B,,,,,
34403,B,,,,,
34404,B,,,,,
34405,B,,,,,
34406,B,,,,,
34407,B,,,,,
34408,B,,,,,
34409,B,,,,,
34410,B,,,,,
34411,B,,,,,
34412,B,,,,,
34413,B,,,,,
34414,B,,,,,
34415,B,,,,,
34416,B,,,,,
34417,B,,,,,
34418,B,,,,,
34419,B,,,,,
34420,B,,,,,
34421,B,,,,,
34422,B,,,,,
34423,B,,,,,
34424,B,,,,,
34425,B,,,,,
34426,B,,,,,
34427,B,,,,,
34428,B,,,,,
34429,B,,,,,
34430,B,,,,,
34431,B,,,,,
34432,B,,,,,
34433,B,,,,,
34434,B,,,,,
34435,B,,,,,
34436,B,,,,,
34437,B,,,,,
34438,B,,,,,
34439,B,,,,,
34440,B,,,,,
34441,B,,,,,
34442,B,,,,,
34443,B,,,,,
34444,B,,,,,
34445,B,,,,,
34446,B,,,,,
34447,B,,,,,
34448,B,,,,,
34449,B,,,,,
34450,B,,,,,
34451,B,,,,,
34452,B,,,,,
34453,B,,,,,
34454,B,,,,,
34455,B,,,,,
34456,B,,,,,
34457,B,,,,,
34458,B,,,,,
34459,B,,,,,
34460,B,,,,,
34461,B,,,,,
34462,B,,,,,
34463,B,,,,,
34464,B,,,,,
34465,B,,,,,
34466,B,,,,,
34467,B,,,,,
34468,B,,,,,
34469,B,,,,,
34470,B,,,,,
34471,B,,,,,
34472,B,,,,,
34473,B,,,,,
34474,B,,,,,
34475,B,,,,,
34476,B,,,,,
34477,B,,,,,
34478,B,,,,,
34479,B,,,,,
34480,B,,,,,
34481,B,,,,,
34482,B,,,,,
34483,B,,,,,
34484,B,,,,,
34485,B,,,,,
34486,B,,,,,
34487,B,,,,,
34488,B,,,,,
34489,B,,,,,
34490,B,,,,,
34491,B,,,,,
34492,B,,,,,
34493,B,,,,,
34494,B,,,,,
34495,B,,,,,
34496,B,,,,,
34497,B,,,,,
34498,B,,,,,
34499,B,,,,,
34500,B,,,,,
34501,B,,,,,
34502,B,,,,,
34503,B,,,,,
34504,B,,,,,
34505,B,,,,,
34506,B,,,,,
34507,B,,,,,
34508,B,,,,,
34509,B,,,,,
34510,B,,,,,
34511,B,,,,,
34512,B,,,,,
34513,B,,,,,
34514,B,,,,,
34515,B,,,,,
34516,B,,,,,
34517,B,,,,,
34518,B,,,,,
34519,B,,,,,
34520,B,,,,,
34521,B,,,,,
34522,B,,,,,
34523,B,,,,,
34524,B,,,,,
